Tweet,Info,Info2
@leiiinaad @elchiringuitotv @jpedrerol Del albitro??? Que hizo mal el arbitro? Ahhhh lo diras por rl robo del barca al PSG el año pasado,NoNeutro,Negativo
"Ya se nota que sois del Madrid, pero hace falta ponerle musica de fondo al gol del Madrid? Se te ve el plumero, pero ojo que eres del Barça @jpedrerol #Jugones",NoNeutro,Negativo
@CarlosVaMa @BorregaF Tenéis que tener en cuenta también las ventas porque está muy bien decir q el Barça compro a Dembele y Coutinho y no decir que vendió a Neymar . Lo que me parece un despilfarro gastarte 30 millones en Theo para no jugar y 61 en Vinicius Junior,NoNeutro,Negativo
"Cuando gana el Madrid hasta hacen montajes durante toda la semana.
 Y los demas equips ni hablan de ellos.
Cuando gana el Barça es que ganaron por que el rival se dejó.
Dejaros de chorradas.
@marca 
@laSextaTV 
@jpedrerol 
Y lo digo con todos los respetos. https://t.co/beGF2sfBby",NoNeutro,Negativo
Seas del Barça o no esto te tendría que emocionar porque el fútbol es así de bonito https://t.co/WSmCghHmLb,NoNeutro,Positivo
"No podria estar mas de acuerdo. Por supuesto, para mi el Barça esta en otro plano, pero no es posible negar el poderia blanco en la competencia europea. Mas ayer, al reducir a una millonada de equipo a simplemente una exhibicion. https://t.co/KPWpWtCiLk",NoNeutro,Positivo
"@DVDMBTZ nuestras últimas 8 jornadas no es contra ningún top, es contra gente que no se juega nada más que tocarnos los cojones, al Levante en las últimas 8 le tocan Barça y Atleti, San Mamés, Sevilla jugándose Europa seguro y Balaidos puede",NoNeutro,Negativo
"@sergiocf971 @Rocu_dan Tienes razón que quedan equipos muy buenos sobre todo defensivos, pero recuerda que estos últimos se le dan peor al Barca. Lo veremos contra el Chelsea =Atlético 2.0",Neutro,Neutro
"��RÀDIO SANT ANDREU INFORMA - POLÍTICA
Esquerra Republicana organitza divendres una xerrada al voltant del Dia de la Dona a Les Escoles Velles
https://t.co/h42Lz38ZPw
La secretaria de dones d’ERC a Sant Andreu de la Barca, Isabel peris ha donat detalls de la xerrada https://t.co/nOLOngAMAI",Neutro,Neutro
"�� ""El Barça com a entitat afectada no ha dit ni una paraula sobre Sandro Rosell""

�� JM Minguella

#laporteria https://t.co/arcsaluvKf",Neutro,Neutro
#jugoneslasexta aver si con el barca gastais el ismo tiempo,Neutro,Neutro
@Paul_Tenorio Y dos de las últimas diez ligas (contando ya ésta).....sólo una más que su rival madrileño (con presupuesto muy inferior) y cinco menos que el Barça.,Neutro,Neutro
@CriterioCule O por qué dicen que es la época Lionel o del mejor Barça y el Madrid ha ganado tres Champions y Cristiano 5 balones de oro.,NoNeutro,Positivo
@DanLens @miguelfar07 No mijo suficiente con 3 franceses... ese Dembele te lo dejo... del Barca no me sirve ninguno,NoNeutro,Negativo
Guardiola evita comparaciones entre el City y su Barcelona. https://t.co/iwNlhaUWqb https://t.co/Xj829BXooI,Neutro,Neutro
"@DavidLeonRon Y no creo que la exigencia sea solo por juego, si no por sensaciones. Para mí el Barça no mereció el empate en el Bridge. Si lo hubiese hecho el Madrid sería que ahí estuvo, campeando el temporal, con Ramos titánico y sacando un buen resultado en las noches de los grandes.",NoNeutro,Positivo
Si el Madrid no gana la Champions ya sabemos quien sera el proximo DT del PSG (Aún sigo pensando que el Real es fuerte candidato y le voy al Barça) hay que ser objetivos en el fútbol ��,NoNeutro,Positivo
"@javierlpezredon @elchiringuitotv @AlvaroBenitoV La grandeza de un club passa por valorarlo cuando gana su liga la del pays donde suele ser la capital, Madrid izo un partidazo ayer sin ninguna duda... pero se a ganado a un equipo que nunca passa a cuartos... bravo al Madrid a ver si passa el Barça i nos vemos en quartos o final",NoNeutro,Positivo
"Resultado global entre Barça y PSG el año pasado (con Aytekin como mejor jugador de los culés): 6-5. Global entre PSG y Madrid este año (con Neymar -en la Ida-, y Mbappe como nuevos integrantes). 2-5. 
No nos ha hecho falta ni remontar ni celebrarlo como si fuese ya la final.",Neutro,Neutro
"@FCBarcelona_es Hoy Ernesto Valverde puede ganar su 1° título oficial como entrenador del FCB. Tendrá más o menos importancia, pero vamos a por él!! #ForçaBarça",NoNeutro,Positivo
¿Eres fanático #messi? Carlos Erick Malpica Flores nos cuenta sobre la casa familiar con forma de balón de este cra… https://t.co/nuLGxxJat1,Neutro,Neutro
"ÚLTIMOS 13 PARTIDOS DE CR7 EN UCL:

�� PSG: ⚽️
✈️ PSG: ⚽️⚽️
�� BVB: ⚽️
✈️ Apoel: ⚽️⚽️
✈️ Spurs: ⚽️
�� Spurs: ⚽️
✈️ BVB: ⚽️⚽️
�� Apoel: ⚽️⚽️
�� Juve: ⚽️⚽️
✈️ Atleti: ❌
�� Atleti: ⚽️⚽️⚽️
�� Bayern: ⚽️⚽️⚽️
✈️ Bayern: ⚽️⚽️ https://t.co/EJT8Ed4Nc0",Neutro,Neutro
@FCBarcelona_es Alguien sabe si lo retransmiten por Barça TV??,Neutro,Neutro
"Mi porra para hoy: Barça 2-1 Español. #PorraUmtitismo.

Mi XI
Cillessen
Palencia Y.Mina J.Cuenca Digne
André Gomes Aleñà Denis
Dembélé Paco Alcácer Abel Ruiz",Neutro,Neutro
"@homer_faraj Por encima de mi simpatía por el Barca prefiero que Liverpool gane la Champions, un histórico que merece de nuevo el olimpo!",NoNeutro,Positivo
"Soy del Barça, pero ver esto es lamentable... Que ridículo, basta de llorar aburren https://t.co/GQUPJz5ESZ",NoNeutro,Negativo
@DjMaRiiO_90 @LordbzB Yo sólo pillo lo de niños pequeños y que en teoria son fans de CR pero vamos yo estoy estudiando ingeniería y soy del atleti y como yo hay miles de chavales que te siguen :v . Un saludo Mario ��.,NoNeutro,Positivo
"@albert_batista @cayetanaAT @CESARB0RJA Esa peña sí, es como una peña del Barça, peña, club, etc... ni siquiera revisé el tuit, pero eso no es ser intransigente, es descriptivo, os están diciendo hasta gente de vuestra PEÑA, que aterricéis, que empecéis a aplicar el principio de realidad. QUE NO HAY NINGUNA REPÚBLICA!",NoNeutro,Negativo
"@Chechujptr @cristobalsoria @Torren__ @David74Sanchez @FumonaFlowwers @PinoHormail @2010MisterChip @FCBarcelona_es @HoyEnDeportes4 @alinavarro88 @DaniGG86 ���������� este debe de estar llorando por haberse ido del Barça el pai neymar lo obligó a irse por dinero, pues ahora����������������������������������������������������������������������������",NoNeutro,Negativo
@AngeIDiMariaJM Su error fue irse del Madrid y encima se le quería. Ahora en Madrid lo desprecian y esas palabras dejándose querer por el Barca. Se le ve cómo un pesetero y jugador que me decepcionó muchísimo. Era muy del fideo...ya no.,NoNeutro,Negativo
17 años del debut de Messi con el Barça https://t.co/Otj6buS0KG https://t.co/C2wEcJGKAJ,Neutro,Neutro
Iniesta inicia su plan en la Ciutat Esportiva para llegar al Barça-Chelsea https://t.co/dNiqONYYLe #Barça #Barcelona https://t.co/3keLQCIZVz,Neutro,Neutro
"Esto faltaba señor Mascaro, objetividad y reconocer lo bueno del @realmadrid. Yo toda la vida le iré al @FCBarcelona_es pero esta es una realidad que no se puede ocultar. El Señor @AS_Relano da ejemplo aceptando cuando el Barca está a años luz en juego. Este es el camino ���� https://t.co/tLqciKKT7v",NoNeutro,Positivo
@FOXSportsArg Boca a la altura de juventud barca y Manchester sobretodo en juego ������ustedes son divinos jajaja,NoNeutro,Positivo
McGuane podría debutar con el Barça y convertirse en el segundo inglés en jugar en el club tras Gary Lineker https://t.co/UOFSSf5LCg https://t.co/ZUMO9PJV2Z,Neutro,Neutro
@periodicodetor1 @Rocu_dan Hay varios equipos bien defensivamente y que saben atacar que pueden con el real Madrid. Si quieres un ejemplo tienes una lista que empieza por el Leganés y termina en el Barca.,NoNeutro,Positivo
"@History_FCB @messi10oro Fútbol humilde y sin florituras Bros,eso es el Barça tiooo",NoNeutro,Positivo
"@dcorderom @rubenaridane @elchiringuitotv @AlvaroBenitoV La eliminatoria quedó sentenciada en madrid por el atraco a mano armada,el segundo partido era trámite,además de la expulsión de verrati q habría que ver..,pero también son conocidos los robos madridistas desde el principio de los tiempos,pero nada,ojalá que toque contra barça",NoNeutro,Negativo
@andrea07_8 @Benzema Lo de ayer es imperdonable! A veces me preguntó ¿Que argumentos usan ahora los madridistas que le apoyan para defenderlo? Ayer vi el chiringuito y uno de los que estaban ahí todavía hablaba del pase que hizo en el partido de UCL contra el Atleti https://t.co/8luXLAkERG,NoNeutro,Negativo
Continuamos realizando excavaciones para colocar las nuevas cloacas troncales en B° Alta Córdoba. Los trabajos sobre calle Tucumán y Calderón de la Barca forman parte del Colector Norte que tendrá más de 14 km de cañería a instalar. https://t.co/54cv77k0K2,Neutro,Neutro
Ni que fuera del Barça https://t.co/UeXOyFbZsf,Neutro,Neutro
"James Arthur es de Cepeda de Spoby ( mi Troian y mi Keegan) y del Barça
James tu si que sabes ����
#NoticiOT https://t.co/tAXFdgqBfQ",NoNeutro,Positivo
@oskarjsf @miguelfar07 Isco al Barca ya...,Neutro,Neutro
@kendall_Lu24_ Y le gusta el futbol �� es barca si es asi es perfecta,NoNeutro,Positivo
"Mi pronóstico:

Málaga 0-3 Barça.",Neutro,Neutro
"@Marcial2511 @JoseManUCV @kikesol_sol @2010MisterChip Me parece complicado ser del Barça y disfrutar a cr7, en cambio los del madrid si que se pueden disfrutar a Messi. y yo soy madridista.",NoNeutro,Positivo
"@M_A_Moya ���� te extrañooo
extraño tus twits motivacionales al @Atleti",NoNeutro,Negativo
"@sergiocf971 @Rocu_dan Yo no he perdido a nada. En cuanto al Madrid, si no reconoces que está mejor este último mes que el Barca.... Incluso el Atlético aunque hayan perdido el otro día. Lo mejor es que eliminen al Madrid pronto en Champions porque la final no la pierde.",Neutro,Neutro
@Atleti esto no lo conteis como ventas ehhh?? https://t.co/8P1EuI0tnU,Neutro,Neutro
"No es res dolent,tenc amics del barça que diven que depenen den messi https://t.co/SeLM7S6dHg",Neutro,Neutro
"@Davidmr20 @senyo80 @juanrardguez @AS_AGabilondo Vendiendo a Ozil, Higuaín, Robinho, Morata,etc. O como el Barça que vende un tío por 222 y ficha a 2 de 100 y pico.El balance ingresos-gastos del Madrid desde Bale es cercano a cero. Y eso es pasado...hablo de la realidad actual, no de hace 2-3 años",Neutro,Neutro
"@juanmika10 @almarpal @DanRegMig @juanm1905 @campitxi @cmdhcristian No, pero si el dia de mañana Madrid y Barça luchan por entrar en Europa o por salvarse, ANIMALOS",NoNeutro,Positivo
@ElDiosCule Dios ...Saes cuando dices todo esto de Penaldo se ve que no jugaste nada de futbol en tu puta vida ...Visca Barca y espero que cuando sea el sorteo floritrampas diga que Quiere jugar los cuartos contra nosotros ..Te gustaria?��������?Creo q no ��,NoNeutro,Negativo
@MonyiDu @rubenmartinweb Los verdaderos madridistas ven hasta el ultimo segundo de los partidos del Barça confiando en que la triada de Messi llegará ��,Neutro,Neutro
"@anadd83 @Don_Iniestazo Vaya, yo en esa época era un moco, pero en un barça vs atleti me quedé flipado y aquí sigo hechizado ��������",NoNeutro,Positivo
Please RT!! #barcelona #fcbarcelona #Barca #fcb Héctor Bellerín quiere fichar por el Barça https://t.co/szbi9TNbyg https://t.co/LPUqAdUQzJ,Neutro,Neutro
Please RT!! #atleti #atletico #ATM El peligro del Lokomotiv es un viejo conocido https://t.co/3tyousFuCn https://t.co/Bke6lQCOin,Neutro,Neutro
"@jotajordi13 y no solo respetate Gorgorito tambien aquella que victoria de tu Barca con sabor a derrota y manchada por el segundo robo mas grande la historia, como que no estas para hablar mucho eh,,, https://t.co/W8J9bbXLMv",NoNeutro,Negativo
MÊME MD.... https://t.co/BUiND1GfrC,Neutro,Neutro
"#Messi duabre el entrenamiento de esta mañana, en Ciudad Deportiva https://t.co/fVZ0gk90XK",Neutro,Neutro
@DavidLeonRon @l_Alcazar A veces nos olvidamos en que es distinta la visión de Barça y Madrid desde España que desde fuera.,Neutro,Neutro
@elchiringuitotv @AlvaroBenitoV @AlvaroBenitoV si es lo que passa a todos los que pierden contra el Barça segun vosotros... tu no pero los que tienes al lado tuyo...,Neutro,Neutro
"@mundodeportivo Si me tenían que dará escoger entre Verratti y Coutinhno a ojos cerrados Coutinhno, más completo,mas visión de juego y organizador.
El jeque se pensaba q jodiendo al Barça con Neymar y Verratti se llevaría la champions ������ y el q se jode es él, muchos millones para quedar ko",NoNeutro,Negativo
"•Lo mejor que le pudo pasar a él, al @FCBarcelona y al fútbol ���������� @TeamMessi ⚽️ https://t.co/gKtCneBTaQ",NoNeutro,Positivo
"Pep Guardiola vive en su propio mundo, con su falsa vanidad, el 0-4 que le metió el Madrid en Munich se le olvida, tu referente es el bicampeón de Europa, no el Barça.",NoNeutro,Negativo
"Recordar es vivir ,grande la pulga #Messi ! ������ https://t.co/K4ve80QaO1",NoNeutro,Positivo
Que bonitas las mujeres que usan la playera del Barça porque le van al Barça,NoNeutro,Positivo
@danynft @PablinRMCF @_Aldii_B Se te olvidó campeón mundial y campeón con Argentina en las otras competencias de selección. Un dios donde sea q juegue con o sin Barça,NoNeutro,Positivo
"Mira @XavierFina , un que critica a la junta de l'Espanyol de Cornellà/ElPrat.
Si busques, segur que trobes algú del Barça que ha fet igual o pitjor encara... https://t.co/1u2f0YcsRs",Neutro,Neutro
"@FCBarcelona_es Felicidades Lio, buena trayectoria profesional #messi",NoNeutro,Positivo
"Puesto 9 (8 votos) dividido entre 5 equipos de 5 países:

@Atleti 
@ChelseaFC_Sp 
@SLBenfica 
@OficialCAP 
@OL 

Jamás hubiera pensado que el Lyon tenía tanto hincha dando vueltas por twitter.",Neutro,Neutro
@periodicodetor1 @Rocu_dan Habéis perdido contra el Espanyol hace unos días y con liga y poca perdida. Y cuidado habéis pasado a cuartos de la Champions igual que el barca el año pasado y se ve para lo que les sirvió.,NoNeutro,Negativo
"@eSports_Barca @MakitaCR Esa es mi historia :""v copas no lvl sí",Neutro,Neutro
"@DavidLeonRon @l_Alcazar El Barça, o sea, en realidad estoy bastante de acuerdo con tu análisis excepto en lo del Barça y Europa, en las cuáles, de la misma manera que creo que tu análisis vale para este año y el pasado, yo matizaría los años anteriores.",NoNeutro,Positivo
"Desde que dejaste el barça por la puerta de atrás, 0-3 vs Real Madrid ������ @DaniAlvesD2",NoNeutro,Positivo
"@carlos5__ @bielizcue Ah el año pasado no? Jajajajajaja iluso! 

”SOLO” Cris (en un partido) le metió los mismos goles a la juve que todos los equipos antes en la UCL pasada!

Pero es lógico, Oporto, Mónaco, Sevilla y Barça son equipos menos!",NoNeutro,Positivo
"@redoasis1 Al Barça se le pide mucho más en juego, lo dije hace 3 días eh? ^^ Pero no con respecto al Madrid. Es con todos. Por venir de donde viene. Pero es que yo no estoy haciendo eso. Yo trato de ubicar al Barcelona y al Madrid en este debate.",Neutro,Neutro
@hermanopoe @LucasHernandez @UEFAcom_es @Atleti Mañana vuelve el atléti a jugar la mierda,NoNeutro,Negativo
@_Futbolero_ @PSG_English @neymarjr Al Madrid y al Barca le han dado pal pelo en más de una ocasión,NoNeutro,Negativo
@HectorBellerin no eres bienvenido en can barça....al carrer,NoNeutro,Negativo
@JorgeBarrazaOK El Barca los va a bajar de la nube.,Neutro,Neutro
@eSports_Barca @MakitaCR @NovaLegacy1,Neutro,Neutro
"Primer gol de Busquets con el Barça.

7/Marzo/2009 https://t.co/sDXepMIBsd",Neutro,Neutro
"@alvarezmiguel95 @Luciaji07932013 @CarmeBachs Si hay una final Barça Madrid ganaría el Madrid, en todas las finales de equipos del mismo país gana el que más Champions tiene, sino hacer un repaso al palmarés",Neutro,Neutro
Buscamos Patrocinadores para PHOTOCALL y CARTEL DE LA CENA. ANUNCIATE CON NOSOTROS. MÁS INFORMACIÓN POR PRIVADO. Son ya muchos los que han aportado su granito de arena. Con tu apoyo somos más. Aúpa atleti!!! https://t.co/aIUe6xYkvF,NoNeutro,Positivo
"Hoy he hablado con dos amigos y el próximo año no se abonan, os da igual quedaros con 30000 en esa grada. Congelada,no? @Atleti",NoNeutro,Negativo
"Este es un ejercicio de un niño de Segundo de primaria. Del @Atleti se nace, no se hace. https://t.co/IrVsilfzoT",NoNeutro,Positivo
El arbitro señala el final del partido.,Neutro,Neutro
#futbol Hoy se cumplen 17 años del debut oficial de #Messi con el Infantil B del Barça. (Video @FCBarcelona_es ) https://t.co/gNI75zuIWT,Neutro,Neutro
"https://t.co/SkeOOROTPB
Ese es @Francisco_Buyo un portero,que en Tenerife,F.Hierro le pasa una pelota desde el medio campo,esa pelota era saque de esquina,y P.Buyo,se mete un autogol,que le quita la liga al @realmadrid y se la da al @FCBarcelona ESE ES BUYO",NoNeutro,Negativo
¿Un inglés en el Barça 29 años después de Gary Lineker? https://t.co/cKHiLJpIGN,Neutro,Neutro
"@DavidLeonRon Es que tomas los ejemplos que quieres. El Barça le sobran la mitad de todas las eliminatorias en 2015, y el Madrid sufre en todas, desde ahí hasta justo las que citas del año pasado. En un caso no hablaste de poder y en otro sí.
Ahí voy con la exigencia.",Neutro,Neutro
"@loisg99 @pol_balletbo @l_Alcazar Son el mismo Barça. El Barça del 6-1 no existe. Ni existe un partido que lo avale, o la suma de otros. El Barça debe recuperar la jerarquía.",NoNeutro,Negativo
@Rocu_dan No me atribuyan equipos por favor..... y en cuanto al cornellá (de acuerdo con lo de filial) ya se vio el equipo que jugó allí. Ojalá el Barca palme esta semana y le gane al Chelsea... Luego ya se verá como llegan de fuerzas,NoNeutro,Negativo
Creo que hasta yo destacaría entre los convocados por el Barça para enfrentar al Espanyol. ��,NoNeutro,Positivo
Umtiti cuenta quién será el primer fichaje del Barça en verano https://t.co/R0UAsIXB66,Neutro,Neutro
"��������¡¡Volver a ganar un Europa League, que solo soy feliz con el Atleti de Madrid. Poner la dirección rumbo hacia Lyon, volver a ser Campeones y cantar el alirón!! ��������",NoNeutro,Positivo
"Ves la televisión, lees la prensa deportiva, escuchas la radio, sales a la calle...Y parece que el equipo al que le queda la única carta de la Champions, es al BARÇA. Cada día que pasa, más alucino con el personal",NoNeutro,Negativo
Que poco habéis tardado @diarioas... NO CONSUMAN ���� #Atleti https://t.co/3OEmm19Kgd,NoNeutro,Negativo
@jordibaste no he vist cap “emoticono” del barça cap al PSG....,Neutro,Neutro
¿Un inglés en el Barça 29 años después de Gary Lineker?: Leer https://t.co/LTZttjPfFl,Neutro,Neutro
"Dos reflexiones tras el partido de ayer. Una, poco se habla del acierto de Zidane alineando a Lucas y a Asensio, sentando a Bale y a Isco, y no forzando de inicio a Kroos ni a Modric. Otra, se confirma la cagada de Neymar de cambiar el Barça por el PSG. #Champions #UCL",NoNeutro,Positivo
@ajrmcf_ @A3Noticias Iban por la réplicas de chocolate de la Champions que tiene el Atleti,Neutro,Neutro
"@juanfrancmadrid Ser de izquierdas o derechas es como ser del Barça o del Madrid; o sea, cosas de gilipollas; hay que ser una persona",NoNeutro,Negativo
Quiero el conjunto del barca no puede estar tan bueno lpm,NoNeutro,Positivo
"@walter_garcia_ El Psg, la misma banda que ha eliminado el Barca 20 veces, el Madrid ayer, y las que les quedan. La prensa española lleva convirtiéndoles en los Globbetrotters ni se sabe, o cobran del Fakir, o me lo expliquen.",NoNeutro,Negativo
Pep Guardiola frena una oferta de 35 millones a un crack del Barça para llevarlo al City https://t.co/OACaQTuwCw,Neutro,Neutro
La moda de las series de televisión llega al fútbol mundial https://t.co/KshM8PYOK6 #barcelona https://t.co/lpuuEigoTm,Neutro,Neutro
"@josevcf @esports977 @Generaldepie_ @julioinsadji @Dani_Merono @EsportsCVRadio @ManoloMontalt @salvafolgado Tranquilos, @antena3com no hará ningún partido del @valenciacf. Sólo retransmite a Madrid y Barça",Neutro,Neutro
"@WinningEleven_3 @FCBarcelona @realmadrid Hola,Es que tiene mucha gracia XD, eres del ROBALONA, adios",NoNeutro,Negativo
@DonAitoor El Barça ayer tuvo que poner la foto de Coutinho o quien fuese con un emoticono. Nuestros CM no tienen huevos,NoNeutro,Negativo
"@DavidLeonRon Y aquí, un ejemplo claro. El Madrid elimina al Wolfsburgo y se trata de gesta, y el Barça hace lo propio con el PSG y el foco se pone en el rival.
Creo que ambos llevamos parte de razón. Un saludo, David.",Neutro,Neutro
"@BSCSTOREoficial @panchocevallosv @LuigiMB @CheoGomez @GinoFreireB @Hincha_Amarillo @ZonaMegaRadioTV @Maurov_87 @SociosBSCQuito Estan locos 100 x una camiseta sólo xq tiene un parche y el estampado de número y nombre de un jugador,,estan es drogados ,,mejor me compro la del Barca q es nike y hasta la bacilo en fiestas jajaja",NoNeutro,Negativo
"@chano_suarex @titomartin67 @GranCanariaCB @lokobasket Llevamos 55 años de historia y 1 titulo y cuatro finales. Si hacemos cuentas y quitamos a madrid, barca, unicaja, valencia y baskonia. Solo nos quedan juventud y estudiantes en sus años gloriosos. El resto? Años aislados como el de Manresa.Nuestro proyecto está bien cimentado 1/2",Neutro,Neutro
"@Miguel_RMadrid7 Clave en la 10 cuando el Dortmund nos apretaba,clave en la final de la 11 recuperando mas de 20 balones al Atleti,y clave en la 12 marcando el 2-1 a la Juve 
@Casemiro 
Casualmente no estaba en 2015,cuando la Juve nos mandó a casa",NoNeutro,Positivo
Los titulares habituales en el Barça ya piensan en el Málaga https://t.co/p99Q4yCkT0 https://t.co/MTv0P94SjX,Neutro,Neutro
"@DavidLeonRon Comparto cosas y otras no. quizá la valoración más acertada a mí juicio sea esta.
Se tiende a infravalorar lo que es este Madrid, pensando que cualquiera lo podría eliminar y para ello hacen falta muchas cosas.El nivel de exigencia que se aplica al Barça es completamente superior",Neutro,Neutro
"@PSPlusES @BarcelonaFC @ChelseaFC #PorraPlus 
Barça 2 chelsea 3 y yo tan contento.
Chelseeeaaaaa!!!!",NoNeutro,Positivo
"@FCBarcelona Andres Gomez va mejorando su manera de jogar al ⚽.
Durente la partida con los colchoneros, él fue invisible����❤⚽",NoNeutro,Positivo
"El PSG dio sensación de banda pero su proyecto bueno ha nacido esta temporada. Muy pronto para competir al Madrid, el Barça o el Bayern en eliminatorias.",NoNeutro,Positivo
Para que gane la champions tiene que entrenar al real o al barca..punto https://t.co/aRV2Xb9Yb4,Neutro,Neutro
Así que hoy juega el Barça la Copa Catalunya contra el Espanyol... https://t.co/Uo48tX9BbJ,Neutro,Neutro
@AlejandroERetes El barça es el único que lo podría frenar,Neutro,Neutro
"Y ahora el Barça a ganar en Málaga.
Que no me fío, de la mitad de la cuadrilla.

Estaban el padre y el hijo solos.",Neutro,Neutro
"@adolfmendos @diarioas Yo le voy al Barca, y queria que ganara el Madrid. por la rata asquerosa de neymar",NoNeutro,Negativo
"@IvanMolero @Apocalipticos21 @diarioas Pues nada, adeu i barca nova",Neutro,Neutro
@NachoPalen @Atleti Si te veo un día por el metropolitano te cuento lo que me sucedió en Lisboa en la final con el Madrid ....durante 10 segundos el atleti fue campeón estando fuera del estadio ...,Neutro,Neutro
"La niña más inteligente de una de mis clases le va al Madrid. La más fea de las 2 clases juntas, le va al Barça.

¿Quién dice que las nuevas generaciones vienen raras? Todo normal con esta.",Neutro,Neutro
Ya...Porto. El año pasado fue un paseo hasta la final (Barça incluido). El Tottenham no es el Porto. Va a ser durísimo. https://t.co/iUhCnVDUp3,Neutro,Neutro
@LucasHernandez @Atleti Lo malo que no podré ir a veros por un examen �� #AúpaAtleti #ForzaAtleti #ATM #MiIdolo #LH #VamosAtleti #UEL,NoNeutro,Negativo
"Parece un chiste que se juegue la Supercopa de Cataluña justo en el medio de la temporada cuando el Barça esta peleando por todo. Que no juegan los titulares sí, pero aún así me resulta una perdida de tiempo.",NoNeutro,Negativo
@JaimeFormoso Expulsado por hacer lo que hace Suarez todos los partidos ... yo lo veo preparado para dar el salto a can barça,Neutro,Neutro
"@FirmaEspn ''El Madrid es el favorito para ganar la UCL'' jajaja no hombre jóvenes, suerte tuvieron de quedar con los paquetes del PSG. No tiren campanas al aire. Recuerden al Betis, Españyol, Barça, Leganés, Tottenham etc. @EJerezESPN @kenneth_garay @vikingomartell",NoNeutro,Negativo
#GanaBarça El equipo de Valverde se va a llevar la ‘final’ contra el Atleti y lo veré en @vodafonetv_es,NoNeutro,Positivo
"McGuane, el segundo inglés en debutar con el Barça...¿Tras Gary Lineker? 
Ernesto Valverde lo ha convocado hoy para enfrentarse al Espanyol en la Supercopa de Cataluña. https://t.co/pOagkATFSV",Neutro,Neutro
"@imaetxega Ajajajaja, uno escribe y otro entrena al Atleti��",NoNeutro,Positivo
"@_Umtitismo_FCB_ Muy bien. Dicho esto, cuanto tiempo lleva Andre en el #FCBarcelona .
No crees que ya es hora de ""algo""?",NoNeutro,Negativo
Juanma López: de vender cazadoras en la cantera del Atleti a comprar el Recre por 1€ https://t.co/phmj93kmun https://t.co/OsTkc6Jebx,Neutro,Neutro
"@Rocu_dan Pensaba que no eras de ponerte vendas en los ojos. Ahí están los últimos resultados para comparar. Espero que pase el Barca y se enfrenten ya, como el Madrid siga a este ritmo en Champions en la final no tendría rival... A los culés parece que se les hace la temporada larga.",Neutro,Neutro
"Los 3 esperanzas culés para que el Madrid no gane la Champions son, el Barça el City y Benzema (no están en orden de influencia)",NoNeutro,Positivo
@Rocu_dan Estos borreguitos se creen TODO lo que les vende la CENTRAL LECHERA. Que no se dan cuenta que el Barça es LIDER en LIGA y está vivo en las tres COMPETICIONES. https://t.co/sUfZti2MWK,NoNeutro,Negativo
17 años del debut de Messi con el Barça https://t.co/blBOESRHim,Neutro,Neutro
"Buenos días Superfutboleros.

Se cumplen 17 años del debut oficial de Leo #Messi con el Infantil B del Barça
Fue el inicio de una historia que aún no ha finalizado...

#CorreMarzoYYo #FelizMiercoles https://t.co/4rhhaqo8Au",NoNeutro,Positivo
@alexcarmona4 El Madrid en Europa se junta con tres factores buena plantilla suerte y favores arbitrales sumando esto es normal tener éxitos. El Atleti se junta con tres factores plantilla corta mala suerte y ninguna ayuda arbitral sí sumas todo esto el éxito es tener éxito como lo tiene,Neutro,Neutro
"@alfredoduro1 Callate gordo. Que solo habeis pasado de octavos. A15 del Barça y fuera de la copa. No saques tanto pecho, que luego te las comes dobladas. Aunque eso no es problema para ti",NoNeutro,Negativo
( Atletico_md ) El Atlético afinó puntería en el último entreno antes del Lokomotiv https://t.co/OKHF7TqfbU #Atleti,Neutro,Neutro
Neyma dejó el Barça por envidia pues messi era e será mientras juegue mejor que el. Dicho estoen el P C G será uno más al tiempo juega en una Liga de segunda. Su próximo destino será el Madrid y fracasará del todo eso le pasa a todos los peseteros como el y su padre,NoNeutro,Negativo
Cuatro encapuchados roban de noche en la tienda del Atlético de Madrid en el Wanda Metropolitano https://t.co/cH6ixYD0SG https://t.co/zEW1qcS0o3,NoNeutro,Negativo
"@periodicodetor1 @Rocu_dan Bajon dio la falta de Messi para el 1-0 y sentenciar la liga contra el Atleti

https://t.co/AmdTYYmOIn",Neutro,Neutro
En fin ... Hablemos de cosas lindas e interesantes como que el barça juega hoy ❤��,NoNeutro,Positivo
"Hoy se juega la #SupercopaCAT ... si en Catalunya los medios fuesen todos pro Espanyol y Catalunya fuese Argentina, hoy se estaría diciendo que de perder este derbi la Liga del Barça quedaría en un segundo plano. Pero tranquilos q no pasa, el récord de estupidez es solo argentino",NoNeutro,Negativo
"@javimatagil @realmadrid @FCBarcelona_es Tant l'un com l'altre sense els divuit restants no son res. El Barça es el primer de 20, i el RM esta jugant Champions perque ho va ser la temporada passada, primer dels 20 que n'hi havien. L'assumpte esta, com ja han comentat altres tuieters, en jugar en igualdat de condicions.",Neutro,Neutro
"@davidav16 Cualquier equipo en el que juega Messi, es Messidependiente. Porque es el mejor de la historia.

Pero bueno, ahora se dice mucho la tontería que el Barça está donde está pq tiene a Messi. Los datos de portería a cero y imbatibilidad están ahí.",NoNeutro,Positivo
Muy contento de volver a entrenar con el equipo y con buenas sensaciones. #aicardo2 #fcbarcelona���� #mañanamasymejor https://t.co/ulfagK3sOx,NoNeutro,Positivo
